season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_ppda,away_ppda,home_deep,away_deep,Result,home_points,away_points,home_rolling_goals_created,away_rolling_goals_created,home_rolling_goals_conceded,away_rolling_goals_conceded,home_rolling_xg_created,away_rolling_xg_created,home_rolling_xg_conceded,away_rolling_xg_conceded,home_rolling_ppda_created,away_rolling_ppda_created,home_rolling_ppda_conceded,away_rolling_ppda_conceded,home_rolling_winrate,away_rolling_winrate,home_rolling_xg_home_only,away_rolling_xg_away_only,home_rolling_goals_home_only,away_rolling_goals_away_only,points_diff,rolling_xG_diff,rolling_ppda_diff,rolling_goals_diff,rolling_winrate_diff,home_squad_value,away_squad_value,squad_value_ratio,squad_value_diff,target
2016/17,2016-10-01,Paris Saint Germain,Bordeaux,2,0,2.3499,0.7413,14,6,7,2,7.4375,31.2,8,2,H,13.0,13.0,2.2,1.4,1.2,0.4,1.94404,1.38732,0.85074,0.7406200000000001,9.96392,10.31708,18.0339,11.289280000000002,0.4,0.6,,,,,0.0,0.5567199999999999,-0.3531600000000008,0.8000000000000003,-0.19999999999999996,519000000.0,88900000.0,5.838020247469067,430100000.0,0
2016/17,2016-10-01,Dijon,Montpellier,3,3,0.5395,1.4004,9,16,7,6,11.3158,13.6667,3,4,D,7.0,6.0,1.6,0.8,1.6,1.8,1.3389000000000002,1.11014,1.43766,1.2450400000000001,15.69478,10.25736,10.8355,9.27126,0.4,0.0,,,,,1.0,0.2287600000000003,5.4374199999999995,0.8,0.4,31200000.0,60950000.0,0.5118949958982772,-29750000.0,1
2016/17,2016-10-01,Caen,Toulouse,1,0,1.351,0.9615,12,9,3,1,11.5862,5.7667,1,4,H,7.0,14.0,0.6,1.4,2.0,0.8,0.94712,1.095,1.3538400000000002,0.8187000000000001,12.209039999999998,8.86516,10.31264,8.46476,0.2,0.6,,,,,-7.0,-0.14788,3.3438799999999986,-0.7999999999999999,-0.39999999999999997,36650000.0,77300000.0,0.4741267787839586,-40650000.0,0
2016/17,2016-10-01,Nantes,SC Bastia,1,0,1.5501,0.7644,19,12,8,6,6.4634,10.5789,2,3,H,5.0,10.0,0.4,0.6,1.4,0.8,1.28098,0.6216800000000001,1.1114799999999998,0.9800799999999998,8.533959999999999,7.9663200000000005,9.65634,5.777220000000001,0.0,0.4,,,,,-5.0,0.6592999999999999,0.5676399999999981,-0.19999999999999996,-0.4,50900000.0,36450000.0,1.3964334705075445,14450000.0,0
2016/17,2016-10-01,Lille,Nancy,1,0,1.8156,0.2564,14,4,4,3,4.6429,13.5238,3,2,H,4.0,5.0,0.8,0.6,2.2,0.8,0.66008,0.7802999999999999,1.44598,1.0729399999999998,10.25758,10.188559999999999,11.80094,10.2349,0.0,0.2,,,,,-1.0,-0.12021999999999988,0.06902000000000186,0.20000000000000007,-0.2,83900000.0,33100000.0,2.5347432024169185,50800000.0,0
2016/17,2016-10-01,Metz,Monaco,0,7,0.3424,3.1345,14,14,2,9,14.9444,6.5385,1,3,A,13.0,16.0,1.2,2.4,0.6,1.4,0.8549,1.38744,1.4556399999999998,1.19212,12.012880000000001,9.712819999999999,8.02016,12.584439999999999,0.6,0.8,,,,,-3.0,-0.53254,2.300060000000002,-1.2,-0.20000000000000007,37550000.0,309550000.0,0.12130512033597157,-272000000.0,2
2016/17,2016-10-02,Angers,Marseille,1,1,2.1925,0.3369,17,9,5,2,19.1176,10.04,5,2,D,9.0,8.0,1.4,1.6,1.2,1.4,1.18544,1.5535999999999999,0.73684,1.5031400000000001,14.323699999999999,7.5684,10.80358,7.004180000000001,0.6,0.4,,,,,1.0,-0.3681599999999998,6.755299999999999,-0.20000000000000018,0.19999999999999996,46080000.0,119650000.0,0.38512327622231507,-73570000.0,1
2016/17,2016-10-02,Nice,Lorient,2,1,0.6596,1.0141,8,17,2,4,12.6667,13.9063,4,4,H,17.0,6.0,2.0,0.4,0.8,1.0,1.7505199999999999,1.03004,1.45306,1.15566,12.33956,11.83794,8.40682,12.501619999999999,0.6,0.4,,,,,11.0,0.7204799999999998,0.5016200000000008,1.6,0.19999999999999996,132800000.00000001,61100000.0,2.173486088379706,71700000.00000001,0
2016/17,2016-10-02,Lyon,Saint-Etienne,2,0,1.7463,1.0772,14,11,7,3,7.75,9.0,8,3,H,10.0,12.0,1.6,1.0,1.8,0.4,1.6203600000000002,0.9812200000000001,1.27702,1.29314,8.35586,8.39042,15.69838,13.41764,0.2,0.4,,,,,-2.0,0.6391400000000002,-0.03456000000000081,0.6000000000000001,-0.2,211350000.0,85030000.0,2.4855933200047042,126320000.0,0
2016/17,2016-10-14,Toulouse,Monaco,3,1,1.3977,0.2948,17,4,6,1,6.1852,8.75,4,1,H,14.0,19.0,1.4,3.2,1.0,1.2,1.2081399999999998,1.7724800000000003,0.9048999999999999,1.03716,8.442020000000001,8.22676,9.94866,14.242560000000001,0.6,0.8,,,,,-5.0,-0.5643400000000005,0.21526000000000067,-1.8000000000000003,-0.20000000000000007,77300000.0,309550000.0,0.2497173316104022,-232250000.0,0
2016/17,2016-10-14,Nice,Lyon,2,0,1.6797,0.233,16,4,6,3,12.8182,14.8125,3,4,H,20.0,13.0,2.2,1.6,0.8,1.0,1.53802,1.49346,1.57268,1.09344,12.39464,8.22586,9.05866,14.09838,0.8,0.4,1.63948,,2.2,,7.0,0.04455999999999993,4.16878,0.6000000000000001,0.4,132800000.00000001,211350000.0,0.6283416134374261,-78549999.99999999,0
2016/17,2016-10-15,Nancy,Paris Saint Germain,1,2,0.2036,0.6033,6,7,3,3,10.3043,9.8421,2,4,A,5.0,16.0,0.6,2.4,0.6,0.6,0.54714,2.1905799999999997,1.1172,0.7571399999999999,11.58618,10.12066,7.0759799999999995,21.48014,0.2,0.6,,,,,-11.0,-1.6434399999999998,1.4655199999999997,-1.7999999999999998,-0.39999999999999997,33100000.0,519000000.0,0.06377649325626204,-485900000.0,2
2016/17,2016-10-15,Lorient,Nantes,1,2,0.7184,0.4555,14,5,6,3,10.8095,13.7143,5,1,A,6.0,8.0,0.6,0.6,1.0,1.2,1.13552,1.4429400000000001,0.99448,0.9227599999999999,12.734580000000001,8.54556,13.55848,10.04546,0.4,0.2,,,,,-2.0,-0.30742,4.189020000000001,0.0,0.2,61100000.0,50900000.0,1.200392927308448,10200000.0,2
2016/17,2016-10-15,Montpellier,Caen,3,2,1.3187,1.3038,11,12,7,5,10.6842,13.6111,2,6,H,7.0,10.0,1.2,0.4,2.2,2.0,1.1904,0.8091999999999999,1.1508,1.4709,11.26498,13.37072,9.878420000000002,9.25598,0.0,0.2,,,,,-3.0,0.3812,-2.105740000000001,0.7999999999999999,-0.2,60950000.0,36650000.0,1.6630286493860846,24300000.0,0
2016/17,2016-10-15,SC Bastia,Angers,1,2,1.2373,0.9501,12,7,3,3,12.7778,9.6071,3,3,A,10.0,10.0,0.6,1.6,0.6,1.0,0.6993200000000002,1.4025599999999998,0.8819800000000001,0.71462,7.8721000000000005,16.24134,5.914340000000001,8.85774,0.4,0.6,,,,,0.0,-0.7032399999999996,-8.369240000000001,-1.0,-0.19999999999999996,36450000.0,46080000.0,0.791015625,-9630000.0,2
2016/17,2016-10-15,Guingamp,Lille,1,0,1.8024,0.6053,13,14,4,3,13.6471,4.525,6,5,H,11.0,7.0,0.6,0.8,1.0,2.0,0.74748,0.9400000000000001,1.0488399999999998,1.1528399999999999,14.009319999999999,9.05674,7.0102199999999995,12.027440000000002,0.2,0.2,,,,,4.0,-0.19252000000000002,4.952579999999999,-0.20000000000000007,0.0,42500000.0,83900000.0,0.5065554231227652,-41400000.0,0
2016/17,2016-10-16,Saint-Etienne,Dijon,1,1,1.4168,0.5819,17,11,3,3,6.4,27.2857,4,5,D,12.0,8.0,1.0,1.4,0.8,1.8,1.01266,1.0477800000000002,1.56324,1.2415800000000001,9.35708,14.557939999999999,13.39116,11.888839999999998,0.4,0.2,,,,,4.0,-0.03512000000000026,-5.200859999999999,-0.3999999999999999,0.2,85030000.0,31200000.0,2.7253205128205127,53830000.0,1
2016/17,2016-10-16,Marseille,Metz,1,0,1.9686,0.943,16,11,6,1,8.0769,16.9545,9,4,H,9.0,13.0,1.4,0.8,1.6,2.0,1.32788,0.83378,1.8442999999999998,1.8611599999999995,8.099920000000001,11.047920000000001,8.94308,7.4219800000000005,0.2,0.4,,,,,-4.0,0.4941,-2.9480000000000004,0.5999999999999999,-0.2,119650000.0,37550000.0,3.1864181091877497,82100000.0,0
2016/17,2016-10-16,Rennes,Bordeaux,1,1,1.859,0.6848,15,7,4,1,9.8438,12.0769,4,4,D,13.0,13.0,1.2,1.2,1.6,0.8,1.14846,1.19398,1.28922,1.0625399999999998,8.389859999999999,14.83042,12.781379999999999,11.495700000000001,0.6,0.4,,,,,0.0,-0.045520000000000005,-6.440560000000001,0.0,0.19999999999999996,80900000.0,88900000.0,0.9100112485939258,-8000000.0,1
2016/17,2016-10-21,Monaco,Montpellier,6,2,2.8994,1.2115,14,9,9,3,9.4,17.6111,6,2,H,19.0,10.0,2.6,1.6,1.6,2.4,1.53392,1.42178,1.1809,1.2709,7.791579999999999,11.849820000000001,13.87354,11.17664,0.6,0.2,,,,,9.0,0.1121399999999999,-4.058240000000002,1.0,0.39999999999999997,309550000.0,60950000.0,5.078753076292043,248600000.0,0
2016/17,2016-10-22,Lyon,Guingamp,1,3,1.8464,1.2213,18,6,6,5,7.2941,16.2,7,4,A,13.0,14.0,1.4,0.6,0.8,0.8,1.3414000000000001,0.9673,1.1144,1.13754,8.61836,15.31474,13.39536,6.36322,0.4,0.4,,0.73778,,1.0,-1.0,0.3741000000000001,-6.696380000000001,0.7999999999999999,0.0,211350000.0,42500000.0,4.972941176470588,168850000.0,2
2016/17,2016-10-22,Nantes,Rennes,1,2,0.9031,0.6764,9,7,4,3,10.125,9.6957,3,2,A,11.0,14.0,1.0,1.0,0.8,1.8,1.3634400000000002,1.37714,0.8036599999999998,1.26652,9.341059999999999,8.03862,10.19486,12.75328,0.4,0.4,,,,,-3.0,-0.013699999999999823,1.302439999999999,0.0,0.0,50900000.0,80900000.0,0.6291718170580964,-30000000.0,2
2016/17,2016-10-22,Lille,SC Bastia,2,1,1.7442,0.2003,17,5,8,1,6.4667,9.88,4,3,H,7.0,10.0,0.6,0.4,1.4,0.8,0.92526,0.8586600000000001,1.2158000000000002,0.9794,8.355680000000001,9.57624,12.57168,6.7214800000000015,0.2,0.2,,,,,-3.0,0.06659999999999988,-1.220559999999999,0.19999999999999996,0.0,83900000.0,36450000.0,2.3017832647462275,47450000.0,0
2016/17,2016-10-22,Bordeaux,Nancy,1,1,1.2708,1.058,12,12,2,3,6.1538,9.4,4,4,D,14.0,5.0,0.8,0.4,0.8,1.0,1.0159600000000002,0.44042000000000003,1.23568,1.0186600000000001,13.979139999999997,10.31904,10.89446,7.894399999999999,0.2,0.0,,,,,9.0,0.5755400000000002,3.660099999999998,0.4,0.2,88900000.0,33100000.0,2.685800604229607,55800000.0,1
2016/17,2016-10-22,Dijon,Lorient,1,0,1.4027,2.3606,13,15,3,5,8.7917,18.8,5,7,H,9.0,6.0,1.4,0.8,1.4,1.0,1.00332,1.06,1.4037200000000003,0.9381400000000001,18.049860000000002,13.74648,10.02102,12.973340000000002,0.2,0.4,1.28476,,2.0,,3.0,-0.056680000000000064,4.303380000000002,0.5999999999999999,-0.2,31200000.0,61100000.0,0.5106382978723404,-29900000.0,0
2016/17,2016-10-22,Angers,Toulouse,0,0,0.6248,0.4536,11,6,3,2,13.05,7.2941,1,0,D,13.0,17.0,1.4,1.8,1.0,0.8,1.47136,1.3950799999999999,0.8012400000000002,0.8757400000000001,15.01494,8.564779999999999,9.44808,10.84724,0.6,0.8,,0.7092,,0.6,-4.0,0.07628000000000013,6.45016,-0.40000000000000013,-0.20000000000000007,46080000.0,77300000.0,0.5961190168175938,-31220000.0,1
2016/17,2016-10-23,Paris Saint Germain,Marseille,0,0,1.5145,0.0,16,0,2,0,6.3333,33.875,9,2,D,19.0,12.0,2.6,1.2,0.6,1.0,1.9234200000000001,1.31926,0.73922,1.45102,8.899600000000001,8.07274,20.428500000000003,10.93398,0.8,0.4,,,,,7.0,0.60416,0.8268600000000017,1.4000000000000001,0.4,519000000.0,119650000.0,4.337651483493523,399350000.0,1
2016/17,2016-10-23,Metz,Nice,2,4,1.3586,2.2784,9,17,5,8,15.7568,16.1818,5,6,A,13.0,23.0,0.2,2.0,2.2,0.4,0.7596,1.29208,2.0842799999999997,1.21694,12.42632,13.558280000000002,7.090000000000001,10.3786,0.2,0.8,,,,,-10.0,-0.5324799999999998,-1.1319600000000012,-1.8,-0.6000000000000001,37550000.0,132800000.00000001,0.2827560240963855,-95250000.00000001,2
2016/17,2016-10-23,Caen,Saint-Etienne,0,2,0.2098,1.0478,8,14,1,6,19.2778,10.0476,2,2,A,10.0,13.0,0.8,1.0,2.2,0.8,0.9103,1.23738,1.59152,1.2917999999999998,13.64946,7.52458,9.07282,15.65882,0.2,0.4,,,,,-3.0,-0.3270799999999999,6.124879999999999,-0.19999999999999996,-0.2,36650000.0,85030000.0,0.4310243443490533,-48380000.0,2
2016/17,2016-10-28,Lille,Paris Saint Germain,0,1,1.187,2.2377,10,17,2,7,13.6552,5.1613,3,8,A,10.0,20.0,1.0,1.4,1.4,0.6,1.16988,1.5257600000000002,0.9977599999999999,0.53784,7.96902,8.64452,10.58404,23.003500000000003,0.4,0.6,1.17646,1.3868,1.2,2.0,-10.0,-0.3558800000000002,-0.6754999999999995,-0.3999999999999999,-0.19999999999999996,83900000.0,519000000.0,0.16165703275529866,-435100000.0,2
2016/17,2016-10-29,Toulouse,Lyon,1,2,0.9946,1.781,12,7,1,3,6.16,6.6,5,2,A,18.0,13.0,1.4,1.6,0.6,1.4,1.1457,1.51456,0.81644,1.1999400000000002,8.2617,9.05556,9.45724,15.132319999999998,0.6,0.4,,1.46702,,1.0,5.0,-0.36885999999999997,-0.7938600000000005,-0.20000000000000018,0.19999999999999996,77300000.0,211350000.0,0.3657440264963331,-134050000.0,2
2016/17,2016-10-29,SC Bastia,Dijon,0,0,2.0098,0.6174,19,8,11,2,6.7778,6.2143,8,2,D,10.0,12.0,0.6,1.6,1.0,1.4,0.70042,0.94762,0.87926,1.6811,8.04636,18.83128,7.3691,11.85602,0.2,0.4,0.76128,,0.8,,-2.0,-0.24719999999999998,-10.78492,-1.0,-0.2,36450000.0,31200000.0,1.1682692307692308,5250000.0,1
2016/17,2016-10-29,Nancy,Caen,2,0,1.8612,1.1353,11,15,3,5,10.7308,8.2222,2,7,H,6.0,10.0,0.4,0.8,1.0,1.4,0.58604,0.7508799999999999,0.9682000000000001,1.1005200000000002,10.33008,13.305020000000003,7.03104,9.560599999999999,0.0,0.2,0.73436,0.69004,0.4,0.6,-4.0,-0.16483999999999988,-2.974940000000002,-0.4,-0.2,33100000.0,36650000.0,0.903137789904502,-3550000.0,0
2016/17,2016-10-29,Saint-Etienne,Monaco,1,1,0.2992,1.2444,8,13,2,6,13.2222,6.3125,2,2,D,16.0,22.0,1.2,3.2,0.8,2.0,0.99796,1.74274,1.13546,1.38172,8.88838,8.0627,16.0085,14.99576,0.4,0.6,1.48576,1.32674,1.6,2.6,-6.0,-0.74478,0.8256800000000002,-2.0,-0.19999999999999996,85030000.0,309550000.0,0.2746890647714424,-224520000.0,1
2016/17,2016-10-29,Lorient,Montpellier,2,2,1.518,1.3536,16,8,3,4,9.125,15.2381,1,3,D,6.0,10.0,0.6,1.8,1.2,3.4,1.2740200000000002,1.1984,1.11446,1.63324,13.542840000000002,13.933580000000001,13.05168,9.91914,0.2,0.2,0.99312,0.95046,0.6,1.6,-4.0,0.07562000000000024,-0.3907399999999992,-1.2000000000000002,0.0,61100000.0,60950000.0,1.0024610336341264,150000.0,1
2016/17,2016-10-29,Guingamp,Angers,1,0,1.1436,1.1945,14,15,5,3,13.2609,13.1429,4,1,H,17.0,14.0,1.0,1.2,0.6,1.0,1.0272999999999999,1.3685200000000002,1.16672,0.74936,14.554739999999999,15.358279999999999,6.06014,9.36404,0.6,0.4,,1.08896,,0.8,3.0,-0.3412200000000003,-0.8035399999999999,-0.19999999999999996,0.19999999999999996,42500000.0,46080000.0,0.9223090277777778,-3580000.0,0
2016/17,2016-10-30,Nice,Nantes,4,1,1.8949,1.5291,12,16,7,4,16.7143,10.6304,7,2,H,26.0,11.0,2.6,1.0,0.6,1.0,1.53022,1.23944,1.02298,0.87296,13.657140000000002,9.271939999999999,12.0915,10.26504,1.0,0.4,1.8344799999999999,1.02094,2.4,1.0,15.0,0.2907799999999998,4.385200000000003,1.6,0.6,132800000.00000001,50900000.0,2.6090373280943027,81900000.00000001,0
2016/17,2016-10-30,Rennes,Metz,1,0,0.8781,0.7457,10,8,4,2,9.7917,11.913,5,4,H,17.0,13.0,1.4,0.6,1.4,3.0,1.4709400000000001,0.83658,1.07608,2.2037199999999997,7.5777600000000005,13.65268,13.1694,9.34944,0.6,0.2,1.3477999999999999,1.06388,1.8,0.8,4.0,0.6343600000000001,-6.07492,0.7999999999999999,0.39999999999999997,80900000.0,37550000.0,2.1544607190412783,43350000.0,0
2016/17,2016-10-30,Marseille,Bordeaux,0,0,0.6747,0.1556,10,5,3,1,12.3182,19.3478,3,3,D,13.0,15.0,1.2,1.0,1.0,0.8,1.16054,1.12752,1.5577999999999999,1.2194800000000001,13.3447,13.66704,11.17902,10.5078,0.4,0.2,1.3231,1.1652799999999999,1.0,1.6,-2.0,0.03301999999999983,-0.3223400000000005,0.19999999999999996,0.2,119650000.0,88900000.0,1.3458942632170978,30750000.0,1
2016/17,2016-11-04,Montpellier,Marseille,3,1,1.7409,1.4656,13,10,4,2,21.5714,7.35,8,4,H,11.0,14.0,2.0,0.8,2.8,0.4,1.36708,0.9991799999999997,1.47062,1.17466,12.040020000000002,14.347740000000002,10.45038,14.058340000000001,0.2,0.4,1.41532,0.9100199999999999,1.2,1.2,-3.0,0.36790000000000034,-2.3077199999999998,1.2,-0.2,60950000.0,119650000.0,0.5094024237358964,-58700000.0,0
2016/17,2016-11-05,Monaco,Nancy,6,0,4.5065,0.3275,16,8,8,1,10.7368,9.0,8,6,H,23.0,9.0,3.4,0.8,1.4,1.0,1.75726,0.9433199999999999,1.0012400000000001,1.1313600000000001,7.94186,10.60482,14.32592,7.78172,0.6,0.2,1.93472,0.619,3.2,0.6,14.0,0.8139400000000001,-2.66296,2.5999999999999996,0.39999999999999997,309550000.0,33100000.0,9.351963746223564,276450000.0,0
2016/17,2016-11-05,Lyon,SC Bastia,2,1,2.8154,0.6438,23,10,7,4,5.5,16.5714,7,0,H,16.0,11.0,1.0,0.6,1.4,1.0,1.40454,1.03848,1.29682,0.9877800000000001,9.0818,8.50816,11.42314,6.74054,0.4,0.2,1.9522400000000002,0.9179600000000001,2.2,0.8,5.0,0.36605999999999983,0.5736399999999993,0.4,0.2,211350000.0,36450000.0,5.79835390946502,174900000.0,0
2016/17,2016-11-05,Nantes,Toulouse,1,1,1.2832,1.2568,14,4,2,4,6.25,9.6552,5,1,D,11.0,18.0,1.2,1.2,1.8,0.8,1.1011,1.0503,1.21396,1.0194800000000002,9.89432,7.5562,11.045399999999999,9.57724,0.4,0.4,1.16988,0.7491,0.4,0.6,-7.0,0.050799999999999956,2.338120000000001,0.0,0.0,50900000.0,77300000.0,0.6584734799482536,-26400000.0,1
2016/17,2016-11-05,Dijon,Guingamp,3,3,2.3136,0.5568,13,14,7,6,14.2609,9.3182,3,7,D,13.0,20.0,1.6,1.0,0.8,0.6,1.01106,0.9283199999999999,1.6600000000000001,1.2524799999999998,14.621499999999997,12.980259999999998,10.86964,6.436539999999999,0.4,0.6,1.5064600000000001,0.84224,2.2,1.2,-7.0,0.08274000000000015,1.6412399999999998,0.6000000000000001,-0.19999999999999996,31200000.0,42500000.0,0.7341176470588235,-11300000.0,1
2016/17,2016-11-05,Bordeaux,Lorient,2,1,0.5684,0.3413,12,9,6,1,14.0,15.7143,2,5,H,16.0,7.0,0.4,1.0,0.8,1.4,0.74146,1.42448,1.26512,1.05748,14.9466,13.11566,10.6099,11.87264,0.0,0.2,1.1425,1.3227,1.0,0.6,9.0,-0.68302,1.83094,-0.6,-0.2,88900000.0,61100000.0,1.4549918166939444,27800000.0,0
2016/17,2016-11-05,Angers,Lille,1,0,1.0436,0.2802,9,6,1,1,21.0455,9.2917,7,1,H,14.0,10.0,0.8,0.8,1.0,1.2,1.3434599999999999,1.25412,0.8769199999999999,1.1509800000000001,14.91686,9.500060000000001,10.41622,9.678799999999999,0.2,0.4,1.19088,0.8677400000000001,1.2,0.8,4.0,0.08933999999999997,5.4167999999999985,0.0,-0.2,46080000.0,83900000.0,0.5492252681764005,-37820000.0,0
2016/17,2016-11-06,Metz,Saint-Etienne,0,0,0.6871,0.5219,15,8,2,2,10.3478,10.6667,8,4,D,13.0,17.0,0.6,1.4,2.6,1.0,0.89642,1.01982,1.9621600000000001,0.94018,13.67374,8.97032,8.717780000000001,15.7673,0.2,0.4,0.9825199999999998,0.8218799999999999,1.4,1.0,-4.0,-0.12339999999999995,4.703420000000001,-0.7999999999999999,-0.2,37550000.0,85030000.0,0.4416088439374338,-47480000.0,1
2016/17,2016-11-06,Caen,Nice,1,0,1.8588,0.2763,12,4,7,1,19.7727,6.0,4,2,H,10.0,29.0,0.6,2.6,1.4,0.8,0.8767799999999999,1.46888,1.2087999999999999,1.09444,13.349459999999999,13.68572,8.636759999999999,12.83424,0.2,1.0,1.37622,,1.2,,-19.0,-0.5921000000000001,-0.3362600000000011,-2.0,-0.8,36650000.0,132800000.00000001,0.2759789156626506,-96150000.00000001,0
2016/17,2016-11-06,Paris Saint Germain,Rennes,4,0,2.5675,0.1816,19,4,6,1,9.6667,20.2727,10,1,H,23.0,20.0,1.0,1.0,0.6,1.0,1.55024,1.2323,0.7152000000000001,0.92892,7.33484,8.545860000000001,20.2819,14.091399999999998,0.6,0.6,2.35508,0.8351000000000001,1.8,0.6,3.0,0.3179400000000001,-1.2110200000000013,0.0,0.0,519000000.0,80900000.0,6.415327564894932,438100000.0,0
2016/17,2016-11-18,Lorient,Monaco,0,3,1.1416,1.5909,15,11,3,6,9.1667,9.0417,4,3,A,7.0,26.0,1.0,4.2,1.8,1.2,1.19048,2.41592,0.88796,0.71566,13.671019999999999,8.34756,12.882159999999999,12.192580000000001,0.0,0.6,1.22684,1.46662,1.0,2.6,-19.0,-1.2254399999999999,5.323459999999999,-3.2,-0.6,61100000.0,309550000.0,0.19738329833629462,-248450000.0,2
2016/17,2016-11-18,Lille,Lyon,0,1,0.5171,1.5717,14,17,3,3,11.0313,6.8571,4,10,A,10.0,19.0,0.6,1.4,0.8,1.4,1.12646,1.68442,1.10808,1.12332,7.716300000000001,8.39132,12.65154,12.14992,0.4,0.6,1.23832,1.35828,1.0,0.8,-9.0,-0.55796,-0.6750199999999991,-0.7999999999999999,-0.19999999999999996,83900000.0,211350000.0,0.3969718476460847,-127450000.0,2
2016/17,2016-11-19,Paris Saint Germain,Nantes,2,0,1.5232,0.6659,10,12,5,1,7.4167,24.3478,8,2,H,26.0,12.0,1.8,1.2,0.2,1.6,1.85458,1.1442,0.4627,1.0621800000000001,7.68818,9.43662,21.861439999999998,11.49072,0.8,0.4,2.09726,1.06314,2.0,1.0,14.0,0.7103799999999998,-1.7484399999999996,0.6000000000000001,0.4,519000000.0,50900000.0,10.196463654223969,468100000.0,0
2016/17,2016-11-19,Nancy,Dijon,1,0,1.1275,1.1753,14,12,4,5,5.7308,5.8929,5,2,H,9.0,14.0,0.8,1.6,2.0,1.4,0.74134,1.0910199999999999,1.8663,1.54888,10.59178,13.57368,7.91956,10.99254,0.2,0.2,1.03086,0.56572,0.8,0.4,-5.0,-0.3496799999999999,-2.9818999999999996,-0.8,0.0,33100000.0,31200000.0,1.060897435897436,1900000.0,0
2016/17,2016-11-19,SC Bastia,Montpellier,1,1,0.7019,1.4201,16,11,3,4,9.44,13.4,4,4,D,11.0,14.0,0.6,2.6,1.4,2.8,0.97112,1.40502,1.53544,1.54526,11.31718,15.7543,6.8503,10.16038,0.0,0.4,0.99756,0.9275,0.8,1.8,-3.0,-0.43389999999999995,-4.43712,-2.0,-0.4,36450000.0,60950000.0,0.5980311730926989,-24500000.0,1
2016/17,2016-11-19,Rennes,Angers,1,1,1.6295,0.3266,11,7,2,4,9.3214,13.4138,2,1,D,20.0,17.0,1.0,0.8,1.2,0.6,1.0461399999999998,1.2010999999999998,1.0596599999999998,0.69032,10.859660000000002,15.19262,12.12474,10.5329,0.6,0.4,1.4319199999999999,1.22918,1.6,0.8,3.0,-0.15496,-4.332959999999998,0.19999999999999996,0.19999999999999996,80900000.0,46080000.0,1.7556423611111112,34820000.0,1
2016/17,2016-11-19,Toulouse,Metz,1,2,0.9248,1.0565,15,4,4,2,5.0,15.5294,6,0,A,19.0,14.0,1.0,0.4,1.0,2.6,1.01284,0.8153600000000001,1.0669600000000001,1.7562999999999995,7.01224,13.9833,9.247240000000001,10.25112,0.2,0.0,1.42434,1.01374,2.4,0.8,5.0,0.19747999999999988,-6.97106,0.6,0.2,77300000.0,37550000.0,2.0585885486018642,39750000.0,2
2016/17,2016-11-20,Marseille,Caen,1,0,1.773,0.0681,14,3,1,0,5.65,21.9375,5,1,H,14.0,13.0,0.6,0.8,0.8,1.4,0.8891600000000001,1.17174,1.3093,1.0931,14.33202,14.494,16.664920000000002,8.645859999999999,0.2,0.4,1.38362,0.8254400000000001,1.0,0.6,1.0,-0.28257999999999994,-0.1619799999999998,-0.20000000000000007,-0.2,119650000.0,36650000.0,3.2646657571623465,83000000.0,0
2016/17,2016-11-20,Guingamp,Bordeaux,1,1,1.5554,1.2132,16,8,4,3,9.32,15.1579,7,1,D,21.0,19.0,1.6,0.8,1.0,1.0,1.02426,0.6841799999999999,1.51908,1.25658,13.85366,16.5557,8.78346,10.94276,0.6,0.2,1.30694,1.0485000000000002,1.2,1.4,2.0,0.34008000000000005,-2.702040000000002,0.8,0.39999999999999997,42500000.0,88900000.0,0.4780652418447694,-46400000.0,1
2016/17,2016-11-20,Saint-Etienne,Nice,0,1,1.6134,1.1797,8,15,1,5,11.9512,18.0909,5,5,A,18.0,29.0,0.8,2.4,0.8,1.0,0.8725799999999999,1.35778,0.8939,1.19872,9.8673,12.8762,14.194759999999999,14.975739999999998,0.2,0.8,1.2278,1.30704,1.2,1.4,-11.0,-0.4852000000000001,-3.0089000000000006,-1.5999999999999999,-0.6000000000000001,85030000.0,132800000.00000001,0.6402861445783132,-47770000.000000015,2
2016/17,2016-11-25,Rennes,Toulouse,1,0,1.2415,1.7095,11,12,3,3,11.619,5.5,2,7,H,21.0,19.0,1.0,1.2,1.4,1.2,1.04492,1.0055,1.0455400000000001,1.00806,11.785060000000001,6.8589,11.43908,10.03588,0.4,0.2,1.6146999999999998,0.9212999999999999,1.4,0.8,2.0,0.03942000000000001,4.926160000000001,-0.19999999999999996,0.2,80900000.0,77300000.0,1.0465717981888745,3600000.0,0
2016/17,2016-11-26,Monaco,Marseille,4,0,2.3636,0.7243,16,9,9,3,9.2667,16.5417,6,5,H,29.0,17.0,3.4,0.6,1.2,0.6,2.1072,1.17638,0.8755000000000001,0.8844199999999999,8.8482,13.45402,11.037040000000001,17.2289,0.6,0.4,2.33674,1.05914,4.0,1.2,12.0,0.9308200000000002,-4.60582,2.8,0.19999999999999996,309550000.0,119650000.0,2.587129126619306,189900000.0,0
